jostle,-1.0357,0.8339,1.5313,0.7585,2.2256,1.3523
escape,1.5891,1.9447,0.6076,2.2667,2.0126,5.0628
convince,1.1182,2.1931,0.5447,1.3791,2.1278,1.6446
exorcise,-0.8687,1.3061,1.7370,4.1525,3.9965,2.5689
abort,-1.9204,1.3374,-0.3192,3.2338,6.0121,5.7303
smother,-1.9869,0.8429,0.3909,2.5422,4.5315,5.0824
mimic,-1.0000,-0.4164,0.9862,1.7841,2.9047,1.8441
curtsey to,1.5450,0.1004,-0.7742,1.9881,3.3895,2.9223
ask someone out,2.3905,1.9549,0.4705,1.4694,2.3371,3.1877
jest,-0.4982,0.1800,1.5055,2.2879,2.2530,1.7730
endure,0.5830,0.6947,-0.7993,2.4587,2.5766,1.7910
spurn,-1.4786,0.0013,0.9373,1.8007,3.3026,2.9606
accommodate,2.6175,1.7487,0.5084,1.4543,1.6004,1.4399
alienate,-2.9145,1.1287,-0.4633,0.9892,5.0722,4.1355
combat,-1.2102,1.3840,2.0095,2.1932,2.5842,2.3750
bequeath to,0.4542,1.1381,0.1458,3.6437,2.1293,1.5950
cut the pay of,-2.3320,1.9422,-0.0363,1.4318,3.1633,3.6380
penalize,-0.5782,1.8691,0.3585,2.4181,1.7797,2.2296
curse,-2.5004,0.4927,1.2105,1.4022,4.6408,4.2954
neglect,-3.2567,0.8622,-1.1833,1.0402,7.1604,4.0888
molest,-4.0425,1.0684,0.6687,0.3028,10.8919,6.1567
butter-up,0.1478,1.0422,0.4007,3.0311,2.1373,1.8291
charm,2.0833,2.0345,0.6382,1.6608,1.4340,3.1578
slay,-3.2359,1.9478,1.3481,1.7676,6.2170,5.7372
endorse,1.9108,1.6863,1.0115,1.4688,1.9743,1.3466
confide in,2.0011,1.8360,-1.1636,1.6678,3.3766,2.5360
deter,-1.1565,1.0420,0.1981,1.9447,3.1024,1.9283
hold,2.8585,2.3476,-1.1320,1.3093,1.9316,4.5200
brief,1.1615,1.1219,0.3962,1.3048,0.9790,1.5553
tackle,-0.6607,2.3421,2.8604,2.3449,1.5577,1.0383
whip,-3.3514,2.2345,2.4804,1.3289,4.2594,3.0531
convert,0.0907,2.0579,-0.0517,2.4105,2.4851,3.0114
disturb,-2.1300,1.0793,1.7338,1.4447,2.4990,2.2290
repulse,-2.4000,0.8557,0.5786,1.6584,3.9357,2.6480
cue,1.0864,1.4034,0.3136,1.0677,1.2236,2.3378
bawl-out,-1.0866,0.6600,1.3111,1.8603,3.6954,2.0373
undress,1.1073,1.9128,0.0445,2.2172,2.0959,3.4264
